003a 010c
0039 0118
0038 010d
0037 010d
0036 010e
0035 010d
0034 010d
0033 010a
0032 010d
0031 010e
0030 010d
002f 010d
002e 0109
002d 010c
002c 010e
002b 010e
002a 010d
0029 010d
0028 010b
0027 010d
0026 0109
0025 010d
0024 010e
0023 010c
0022 010d
0021 0122
0020 010d
001f 010d
001e 010e
001d 010c
001c 010c
001b 010a
001a 010c
0019 010d
0018 010e
0017 010e
0016 0118
0015 010d
0014 010c
0013 010d
0012 010d
0011 010e
0010 010b
000f 010d
000e 011a
000d 0117
000c 010d
000b 010e
000a 010e
0009 010d
0008 0113
0007 0117
0006 0113
0005 0116
0004 0115
0003 0111
0002 0114
0001 0116
0000 0116
0001 0118
0002 0114
0003 0111
0004 0114
0005 0116
0006 0116
0007 0117
0008 0113
0009 010c
000a 011e
000b 010e
000c 010d
000d 010e
000e 011a
000f 010e
0010 010d
0011 010e
0012 010e
0013 010e
0014 010c
0015 010c
0016 010b
0017 010e
0018 0114
0019 0116
001a 010c
001b 010d
001c 010c
001d 010e
001e 010c
001f 010c
0020 010d
0021 0109
0022 010c
0023 010e
0024 010e
0025 010c
0026 010b
0027 010c
0028 011d
0029 010e
002a 010d
002b 010c
002c 0119
002d 010c
002e 010e
002f 010d
0030 010e
0031 010c
0032 010d
0033 010e
0034 010e
0035 010e
0036 010d
0037 011a
0038 010b
0039 010d
003a 010e
003b 010e
003c 010e
003d 010c
003e 010d
003f 010a
0040 010e
0041 010d
0042 010d
0043 010b
0044 010d
0045 010c
0046 010d
0047 010d
0048 010c
0049 010b
004a 0118
004b 010d
004c 010e
004d 010d
004e 010c
004f 010b
0050 010c
0051 010f
0052 010e
0053 010d
0054 010c
0055 011a
0056 0103
0057 010e
0058 010c
0059 010d
005a 010b
005b 0103
005c 0104
005d 0105
005e 0103
005f 0104
0060 0115
0061 0103
0062 00f8
0063 0105
0064 0106
0065 0105
0066 0104
0067 0105
0068 0100
0069 0106
006a 0106
006b 0106
006c 0102
006d 0104
006e 0106
006f 00fb
0070 00fa
0071 00fb
0072 00fa
0073 0105
0074 00f9
0075 0104
0076 0105
0077 0105
0078 0102
0079 0103
007a 0108
007b 0105
007c 0105
007d 0104
007e 0112
007f 0103
0080 0106
0081 010e
0082 010e
0083 010d
0084 010d
0085 0104
0086 010e
0087 010e
0088 010e
0089 011b
008a 010b
008b 010b
008c 010f
008d 010c
008e 010c
008f 010c
0090 010c
0091 010a
0092 0110
0093 010c
0094 010d
0095 010b
0096 010c
0097 010d
0098 010d
0099 010e
009a 010d
009b 010b
009c 0108
009d 010c
009e 010c
009f 010e
00a0 010e
00a1 010b
00a2 010d
00a3 0120
00a4 010e
00a5 010e
00a6 010d
00a7 011a
00a8 010b
00a9 010e
00aa 010d
00ab 010c
00ac 010c
00ad 010c
00ae 010d
00af 010e
00b0 0110
00b1 010c
00b2 011a
00b3 010b
00b4 010c
00b5 010c
00b6 010d
00b7 010e
00b8 010a
00b9 010c
00ba 010b
00bb 010e
00bc 010e
00bd 010c
00be 010b
00bd 010c
00bc 010c
00bb 010e
00ba 010c
00b9 010e
00b8 010b
00b7 010d
00b6 010b
00b5 010d
00b4 010e
00b3 010d
00b2 010c
00b1 0118
00b0 010a
00af 010e
00ae 010c
00ad 010e
00ac 010c
00ab 010a
00aa 010d
00a9 010d
00a8 010d
00a7 010c
00a6 0109
00a5 010c
00a4 010d
00a3 010e
00a2 010e
00a1 010e
00a0 010a
009f 010d
009e 0108
009d 010e
009c 010e
009b 010d
009a 010c
0099 011c
0098 010c
0097 010d
0096 010e
0095 010d
0094 010c
0093 010b
0092 010e
0091 011c
0090 010d
008f 0103
008e 0104
008d 010c
008c 010b
008b 010b
008a 010e
0089 010e
0088 010c
0087 010b
0086 0118
0085 010c
0084 0105
0083 0103
0082 0104
0081 0104
0080 0104
007f 0105
007e 0104
007d 0104
007c 0106
007b 0102
007a 0102
0079 0104
0078 0105
0077 00fa
0076 00f9
0075 00f8
0074 00fb
0073 00f8
0072 00fa
0071 00fa
0070 00fa
006f 00fa
006e 0106
006d 00f9
006c 00fa
006b 00fa
006a 00fc
0069 00fa
0068 00f8
0067 00fa
0066 00fb
0065 00fa
0064 00fa
0063 00f8
0062 00fa
0061 00fa
0060 00fa
005f 00fb
005e 00fa
005d 00f9
005c 00fa
005b 0102
005a 0106
0059 0104
0058 0105
0057 0104
0056 0110
0055 0105
0054 0106
0053 0109
0052 0105
0051 0105
0050 0103
004f 0104
004e 0113
004d 0106
004c 0106
004b 0103
004a 0104
0049 0105
0048 0105
0047 0103
0046 0106
0045 0105
0044 010d
0043 010b
0042 0118
0041 0104
0040 0105
003f 0103
003e 0110
003d 0104
003c 010c
003b 010e
003a 0104
0039 0104
0038 0102
0037 0105
0036 0119
0035 010e
0034 0106
0033 0104
0032 0104
0031 010e
0030 010b
002f 010e
002e 0104
002d 0104
002c 0103
002b 0100
002a 010d
0029 010e
0028 0105
0027 0105
0026 0110
0025 010c
0024 010c
0023 010d
0022 0105
0021 0104
0020 0103
001f 0104
001e 0111
001d 0104
001c 010d
001b 0105
001a 0103
0019 010d
0018 010b
0017 010c
0016 010e
0015 010e
0014 010c
0013 010a
0012 010c
0011 010e
0010 010c
000f 010e
000e 010d
000d 010c
000c 010d
000b 010b
000a 010e
0009 010d
0008 010e
0007 010c
0006 0119
0005 010d
0004 010e
0003 010d
0002 010c
0001 010d
0000 0112
0001 0115
0002 0117
0003 0118
0004 0115
0005 010c
0006 011b
0007 010b
0008 010e
0009 010e
000a 010c
000b 010c
000c 010c
000d 010e
000e 010d
000f 010e
0010 010d
0011 011c
0012 010b
0013 010e
0014 010e
0015 010d
0016 010b
0017 010c
0018 010c
0019 010d
001a 010e
001b 0110
001c 010c
001d 010a
001e 010d
001f 010e
0020 010e
0021 010d
0022 010c
0023 010c
0024 0104
0025 010e
0026 010e
0027 010c
0028 010a
0029 0104
002a 0104
002b 010e
002c 010e
002d 010e
002e 010e
002f 0110
0030 0104
0031 010d
0032 010e
0033 010d
0034 0103
0035 0104
0036 0115
0037 0106
0038 0103
0039 0104
003a 011a
003b 0105
